customer_id,name,gender,age,city,signup_date,referral_source
CUST05899,Veer Gole,Female,23,Indore,2021-09-12,TV Ad
CUST05900,Jyoti Choudhry,Female,43,Delhi,2021-12-17,Friend Referral
CUST05901,Neelima Krishna,Male,56,Lucknow,2021-06-27,Email Campaign
CUST05902,Jagat Chandran,Male,44,Ghaziabad,2022-03-21,Facebook
CUST05903,Tarak Sule,Female,54,Kanpur,2023-09-09,TV Ad
CUST05904,Ranveer Biswas,Male,20,Agra,2024-08-20,Friend Referral
CUST05905,Krishna Issac,Female,32,Hyderabad,2022-07-12,Friend Referral
CUST05906,Lopa Mani,Male,64,Thane,2023-01-03,Instagram
CUST05907,Nimrat Kala,Male,65,Pimpri-Chinchwad,2021-04-07,Facebook
CUST05908,Warinder Bains,Female,36,Nashik,2021-09-24,TV Ad
CUST05909,Aarush Prakash,Female,55,Visakhapatnam,2020-11-03,Newspaper Ad
CUST05910,Damyanti Bala,Female,35,Nagpur,2024-02-18,Newspaper Ad
CUST05911,Chameli Loke,Female,48,Ahmedabad,2023-12-22,Newspaper Ad
CUST05912,Shivansh Dara,Male,29,Bhopal,2023-09-09,Instagram
CUST05913,Advaith Sharma,Male,46,Ghaziabad,2023-01-05,Google Ads
CUST05914,Kamya Dhingra,Male,45,Bengaluru,2024-05-14,Google Ads
CUST05915,Rudra Som,Male,46,Nashik,2021-02-12,TV Ad
CUST05916,Omya Minhas,Female,19,Chennai,2024-10-14,Google Ads
CUST05917,Matthew Chandra,Male,64,Mumbai,2023-02-18,Direct Visit
CUST05918,Yatin Gala,Female,44,Visakhapatnam,2024-01-17,Instagram
CUST05919,Baghyawati Dube,Female,60,Ludhiana,2021-04-30,Instagram
CUST05920,Rohan Kade,Male,43,Kanpur,2021-05-21,Email Campaign
CUST05921,Samesh Dyal,Female,24,Indore,2020-05-04,TV Ad
CUST05922,Mason Lala,Female,58,Bhopal,2021-09-20,Facebook
CUST05923,Banjeet Parikh,Male,53,Ghaziabad,2021-05-24,TV Ad
CUST05924,Lopa Pingle,Female,42,Bengaluru,2020-04-15,Friend Referral
CUST05925,Banjeet Chakraborty,Female,54,Kanpur,2023-04-28,Newspaper Ad
CUST05926,Laksh Kala,Female,24,Bengaluru,2021-08-24,Friend Referral
CUST05927,Jhalak Shroff,Male,28,Lucknow,2023-02-22,Newspaper Ad
CUST05928,Caleb Gaba,Male,59,Kolkata,2020-05-12,Newspaper Ad
CUST05929,Teerth Issac,Female,34,Chennai,2021-05-18,Google Ads
CUST05930,Damyanti Kar,Female,32,Mumbai,2024-07-21,Instagram
CUST05931,Siddharth Wable,Male,52,Kanpur,2020-12-08,TV Ad
CUST05932,Nidhi Madan,Female,50,Ludhiana,2024-11-13,Newspaper Ad
CUST05933,Arya Koshy,Female,48,Mumbai,2023-10-11,Email Campaign
CUST05934,Advaith Nori,Male,56,Chennai,2023-05-26,Instagram
CUST05935,Janaki Raja,Male,63,Pimpri-Chinchwad,2021-01-27,Facebook
CUST05936,Janani Wadhwa,Female,56,Jaipur,2021-05-09,Facebook
CUST05937,Gayathri Kamdar,Female,30,Thane,2022-03-08,Instagram
CUST05938,Wyatt Bedi,Male,45,Thane,2023-12-13,TV Ad
CUST05939,Diya Raval,Female,60,Bengaluru,2021-11-28,TV Ad
CUST05940,Lucky Sarraf,Male,53,Agra,2020-08-22,Facebook
CUST05941,Ijaya Kakar,Male,36,Pimpri-Chinchwad,2020-08-02,Direct Visit
CUST05942,Nicholas Sidhu,Male,51,Nagpur,2024-08-28,Instagram
CUST05943,Ayush Som,Female,64,Ahmedabad,2021-06-19,TV Ad
CUST05944,Fitan Bhardwaj,Female,57,Kanpur,2023-02-24,Newspaper Ad
CUST05945,Abhimanyu Rattan,Female,52,Patna,2020-04-21,Email Campaign
CUST05946,Libni Kara,Female,41,Delhi,2024-11-10,Email Campaign
CUST05947,Osha Chadha,Female,50,Pune,2022-11-03,Email Campaign
CUST05948,Vasudha Kannan,Female,52,Ludhiana,2020-02-13,Google Ads
CUST05949,Turvi Bahri,Female,57,Patna,2022-04-20,Email Campaign
CUST05950,Yash Sekhon,Male,40,Thane,2022-05-08,TV Ad
CUST05951,Aarnav Dar,Female,23,Nagpur,2023-06-23,Friend Referral
CUST05952,Charvi Sastry,Female,21,Pimpri-Chinchwad,2021-06-15,Facebook
CUST05953,Triya Apte,Female,43,Patna,2023-01-24,Facebook
CUST05954,Hemangini Mander,Female,51,Chennai,2022-03-31,Facebook
CUST05955,Aarav Borah,Male,21,Chennai,2020-07-16,Google Ads
CUST05956,Viraj Nadkarni,Female,26,Kanpur,2022-05-07,Instagram
CUST05957,Abhimanyu Varughese,Female,46,Chennai,2022-06-19,Instagram
CUST05958,Chakrika Ramanathan,Male,20,Kanpur,2022-09-11,Direct Visit
CUST05959,Chandani Bhatt,Male,55,Bhopal,2023-05-27,Facebook
CUST05960,Ria Chahal,Male,46,Chennai,2020-04-06,Facebook
CUST05961,Atharv Saraf,Male,60,Thane,2023-07-03,TV Ad
CUST05962,Ucchal Samra,Female,60,Ghaziabad,2021-05-26,Instagram
CUST05963,Qarin Nagi,Male,65,Kanpur,2023-02-05,Friend Referral
CUST05964,Abhiram Kannan,Male,32,Mumbai,2022-02-26,Newspaper Ad
CUST05965,Darpan Chaudhary,Male,64,Bengaluru,2024-06-30,TV Ad
CUST05966,Nicholas Dash,Female,38,Kanpur,2021-09-19,Instagram
CUST05967,Maanav Pillay,Male,31,Pune,2024-09-27,Facebook
CUST05968,Niharika Mangat,Female,58,Indore,2021-02-13,TV Ad
CUST05969,Oscar Madan,Male,53,Indore,2022-07-15,Email Campaign
CUST05970,Lakshmi Sharaf,Female,58,Lucknow,2024-03-17,Email Campaign
CUST05971,Riya Goyal,Male,50,Patna,2024-07-04,Friend Referral
CUST05972,Chakrika Salvi,Male,64,Lucknow,2021-12-12,Newspaper Ad
CUST05973,Jai Sood,Female,63,Pimpri-Chinchwad,2021-12-30,Google Ads
CUST05974,Vanya Mangal,Female,53,Ghaziabad,2020-08-28,Direct Visit
CUST05975,Edhitha Korpal,Male,64,Kolkata,2023-07-19,TV Ad
CUST05976,Sai Seth,Female,46,Kolkata,2022-09-29,Newspaper Ad
CUST05977,Jagat Lall,Female,53,Jaipur,2022-10-21,Facebook
CUST05978,Azad Ranganathan,Male,21,Hyderabad,2022-01-08,TV Ad
CUST05979,Benjamin Bhatnagar,Female,54,Pune,2023-01-20,Friend Referral
CUST05980,Vasana Sura,Female,46,Visakhapatnam,2022-05-23,Newspaper Ad
CUST05981,Rishi Krishnamurthy,Female,60,Hyderabad,2023-07-14,Friend Referral
CUST05982,Avni Seth,Female,52,Nagpur,2022-11-17,Google Ads
CUST05983,Pranav Gala,Female,54,Bhopal,2023-09-21,Newspaper Ad
CUST05984,Indali Ben,Female,35,Bhopal,2022-11-03,Direct Visit
CUST05985,Aditya Ben,Female,59,Delhi,2023-05-08,Facebook
CUST05986,Dakshesh Upadhyay,Male,65,Mumbai,2022-05-05,Email Campaign
CUST05987,Maanav Ray,Female,36,Visakhapatnam,2021-11-08,Friend Referral
CUST05988,Gautam Nagarajan,Male,31,Ludhiana,2023-08-13,Instagram
CUST05989,Ucchal Viswanathan,Female,64,Patna,2023-08-27,TV Ad
CUST05990,Meera Shukla,Female,55,Jaipur,2023-11-07,Newspaper Ad
CUST05991,Abeer Mandal,Female,62,Ghaziabad,2020-04-17,Google Ads
CUST05992,Oviya Palan,Male,51,Kolkata,2024-03-24,Friend Referral
CUST05993,Teerth Johal,Female,24,Pimpri-Chinchwad,2023-03-31,Facebook
CUST05994,Jack Mangal,Female,27,Chennai,2024-02-06,TV Ad
CUST05995,Raghav Chaudhuri,Female,22,Thane,2021-03-22,Direct Visit
CUST05996,Luke Muni,Male,42,Kanpur,2020-10-11,Friend Referral
CUST05997,Dipta Mandal,Male,34,Ludhiana,2022-09-16,Facebook
CUST05998,Mohini Singhal,Male,37,Bhopal,2020-11-09,Google Ads
CUST05999,Yamini Menon,Female,61,Mumbai,2020-06-13,Facebook
CUST06000,Om Radhakrishnan,Male,29,Hyderabad,2020-04-10,Direct Visit
CUST06001,Dayita Bhatnagar,Male,49,Pune,2021-11-30,Facebook
CUST06002,Udant Tripathi,Male,29,Thane,2021-02-06,Direct Visit
CUST06003,Dev Salvi,Male,19,Nashik,2023-11-08,Google Ads
CUST06004,Darika Guha,Female,63,Vadodara,2023-06-27,Facebook
CUST06005,Leena Bansal,Female,40,Chennai,2023-01-04,Email Campaign
CUST06006,Aarush Pandya,Male,54,Pune,2022-07-28,Newspaper Ad
CUST06007,Fariq Keer,Male,63,Lucknow,2022-07-20,TV Ad
CUST06008,Ria Gola,Male,56,Patna,2021-04-05,TV Ad
CUST06009,Vedhika Jhaveri,Female,57,Vadodara,2023-10-27,Instagram
CUST06010,Kala Bakshi,Female,21,Agra,2024-04-23,Instagram
CUST06011,Frado Menon,Male,21,Patna,2021-07-20,Email Campaign
CUST06012,Aashi Raman,Female,53,Vadodara,2023-07-27,Google Ads
CUST06013,Jackson Bhasin,Female,62,Agra,2024-08-01,TV Ad
CUST06014,Pranit Dhar,Female,50,Jaipur,2022-01-17,Google Ads
CUST06015,Amaira Sachar,Female,54,Ahmedabad,2023-12-10,TV Ad
CUST06016,Chandran Venkatesh,Male,27,Jaipur,2020-06-21,TV Ad
CUST06017,Neelima Badami,Male,23,Hyderabad,2021-10-13,Google Ads
CUST06018,Maanav Walia,Male,47,Pune,2024-05-11,Facebook
CUST06019,Farhan Raja,Male,49,Ghaziabad,2021-01-06,Newspaper Ad
CUST06020,Liam Lad,Female,43,Bengaluru,2021-07-28,Instagram
CUST06021,Aarush Bhatia,Female,56,Agra,2024-01-31,Newspaper Ad
CUST06022,Jacob Pathak,Male,59,Pune,2021-04-21,Direct Visit
CUST06023,Rajata Sharma,Female,45,Kolkata,2024-12-17,Email Campaign
CUST06024,Anusha Bassi,Female,53,Pimpri-Chinchwad,2022-04-06,Facebook
CUST06025,Dipta Mammen,Female,51,Hyderabad,2022-08-22,Direct Visit
CUST06026,Yatan Oak,Female,50,Bengaluru,2023-08-08,Facebook
CUST06027,Mekhala Rai,Female,57,Delhi,2023-07-03,TV Ad
CUST06028,Tamanna Ramanathan,Female,58,Indore,2024-10-15,Email Campaign
CUST06029,Krish Chowdhury,Female,31,Jaipur,2022-11-05,Google Ads
CUST06030,Manya Sarna,Female,42,Jaipur,2021-07-04,TV Ad
CUST06031,Niharika Chhabra,Male,32,Pune,2023-07-13,Facebook
CUST06032,Chakradhar Behl,Female,62,Hyderabad,2023-11-22,TV Ad
CUST06033,Rishi Deshmukh,Male,20,Indore,2023-03-17,Instagram
CUST06034,Chandani Venkataraman,Male,46,Jaipur,2024-06-11,Instagram
CUST06035,Yagnesh Sani,Female,31,Ghaziabad,2022-04-17,Email Campaign
CUST06036,Ekavir Sami,Male,19,Chennai,2024-10-12,Email Campaign
CUST06037,Vaishnavi Barman,Male,22,Visakhapatnam,2023-05-26,Newspaper Ad
CUST06038,Anmol Sanghvi,Female,44,Lucknow,2023-06-04,Friend Referral
CUST06039,Mohammed Mann,Female,51,Ghaziabad,2020-09-24,Newspaper Ad
CUST06040,Akshay Ganesan,Male,42,Bengaluru,2024-01-18,Google Ads
CUST06041,Abhimanyu Balan,Female,50,Nashik,2024-12-20,Google Ads
CUST06042,Irya Grewal,Female,28,Visakhapatnam,2021-02-09,Google Ads
CUST06043,Zarna Ramakrishnan,Female,55,Ahmedabad,2020-03-15,Friend Referral
CUST06044,Daniel Raghavan,Male,40,Mumbai,2022-05-20,Email Campaign
CUST06045,Hemang Lad,Male,23,Patna,2020-06-16,TV Ad
CUST06046,Teerth Manda,Male,22,Pimpri-Chinchwad,2022-08-02,Direct Visit
CUST06047,Anya Saxena,Female,23,Vadodara,2023-12-05,Friend Referral
CUST06048,Wahab Sura,Male,65,Chennai,2023-08-05,Email Campaign
CUST06049,Tripti Prasad,Male,23,Vadodara,2024-04-11,Google Ads
CUST06050,Kala Patil,Male,47,Kanpur,2020-04-24,Google Ads
CUST06051,Suhani Dubey,Male,39,Lucknow,2023-12-08,Newspaper Ad
CUST06052,Janani Wagle,Male,28,Lucknow,2024-12-18,Email Campaign
CUST06053,Jagdish Buch,Female,53,Ludhiana,2021-04-15,Email Campaign
CUST06054,Vidhi Bhavsar,Male,39,Jaipur,2020-09-09,Google Ads
CUST06055,Neelima Chatterjee,Male,32,Lucknow,2023-11-08,Facebook
CUST06056,Manthan Malhotra,Male,33,Bengaluru,2021-08-09,Email Campaign
CUST06057,Faraj Comar,Male,40,Kanpur,2024-05-30,Direct Visit
CUST06058,Jack Hans,Female,48,Jaipur,2023-07-29,Instagram
CUST06059,Harshil Aurora,Male,60,Nashik,2024-12-12,Friend Referral
CUST06060,Chakradhar Kakar,Male,30,Hyderabad,2023-12-24,TV Ad
CUST06061,Arya Balasubramanian,Male,29,Chennai,2022-06-10,Google Ads
CUST06062,Indali Bhakta,Male,57,Nagpur,2022-07-31,TV Ad
CUST06063,Lakshmi Chaudhary,Male,60,Hyderabad,2020-12-31,Direct Visit
CUST06064,Vinaya Maharaj,Male,46,Agra,2023-12-04,Newspaper Ad
CUST06065,Gauri Roy,Female,59,Nashik,2024-04-18,Facebook
CUST06066,Libni Keer,Female,51,Bengaluru,2024-01-04,Google Ads
CUST06067,Matthew Minhas,Male,41,Chennai,2022-04-07,Google Ads
CUST06068,Gagan Jayaraman,Male,37,Kolkata,2023-09-16,Instagram
CUST06069,Hemal Thaker,Female,32,Nagpur,2021-09-02,Newspaper Ad
CUST06070,Laban Hari,Male,33,Hyderabad,2020-06-10,Facebook
CUST06071,Chakradev Boase,Female,22,Pimpri-Chinchwad,2020-05-28,Newspaper Ad
CUST06072,Chakradhar Jha,Male,37,Kolkata,2020-08-28,Friend Referral
CUST06073,Anita Sabharwal,Female,21,Nagpur,2020-10-29,Facebook
CUST06074,Nandini Keer,Male,63,Ludhiana,2022-07-24,Email Campaign
CUST06075,Ganga Memon,Male,44,Hyderabad,2024-03-27,Facebook
CUST06076,Anusha Khanna,Female,25,Jaipur,2023-07-30,Email Campaign
CUST06077,Yahvi Thaman,Female,49,Ghaziabad,2023-09-02,Google Ads
CUST06078,Maanav Varty,Male,38,Ahmedabad,2021-07-04,Instagram
CUST06079,Falguni Pathak,Male,64,Vadodara,2021-12-10,Friend Referral
CUST06080,Warhi Deo,Female,24,Pune,2020-09-13,Email Campaign
CUST06081,Chatresh Buch,Female,47,Indore,2021-03-27,Newspaper Ad
CUST06082,Indali Bath,Male,37,Jaipur,2023-02-13,Friend Referral
CUST06083,Udarsh Nair,Male,56,Thane,2022-10-21,Newspaper Ad
CUST06084,Meghana Mandal,Female,27,Ludhiana,2024-09-13,Friend Referral
CUST06085,Unni Mukhopadhyay,Male,59,Nagpur,2021-01-23,Newspaper Ad
CUST06086,Vedant Thaman,Male,36,Bengaluru,2022-04-06,Instagram
CUST06087,Yashawini Dash,Male,31,Bhopal,2022-03-07,Newspaper Ad
CUST06088,Yutika Lata,Female,62,Lucknow,2023-07-19,Direct Visit
CUST06089,Libni Vyas,Female,48,Ahmedabad,2023-11-24,Direct Visit
CUST06090,Vansha Barman,Female,64,Kanpur,2020-06-05,Google Ads
CUST06091,Inaya Palla,Male,49,Delhi,2021-12-28,Google Ads
CUST06092,Yash Bumb,Female,34,Thane,2022-10-26,Email Campaign
CUST06093,Keya Prashad,Male,62,Bhopal,2022-06-02,Facebook
CUST06094,Meghana Bhagat,Male,34,Agra,2022-02-07,Newspaper Ad
CUST06095,Ranbir Mishra,Male,33,Ghaziabad,2021-03-16,Email Campaign
CUST06096,Aadi Atwal,Male,22,Bengaluru,2021-03-10,Email Campaign
CUST06097,Bhavya Ganesan,Male,49,Indore,2020-02-15,Newspaper Ad
CUST06098,Mitali Bhavsar,Female,29,Ghaziabad,2022-09-22,Google Ads
CUST06099,Bachittar Thakkar,Female,32,Jaipur,2022-02-28,Google Ads
CUST06100,Thomas Din,Male,45,Vadodara,2024-02-21,Google Ads
CUST06101,Manthan Samra,Female,38,Kanpur,2023-05-31,Newspaper Ad
CUST06102,Ranveer Deep,Female,57,Visakhapatnam,2023-06-24,TV Ad
CUST06103,Upma Bansal,Female,62,Mumbai,2022-07-28,TV Ad
CUST06104,Harrison Mutti,Female,39,Delhi,2023-07-29,Google Ads
CUST06105,Ranveer Lad,Male,61,Ghaziabad,2024-07-18,Direct Visit
CUST06106,William Dugar,Female,49,Ghaziabad,2021-06-06,Google Ads
CUST06107,Alka Chada,Male,42,Agra,2022-04-21,TV Ad
CUST06108,Ekansh Deshmukh,Female,45,Agra,2023-10-18,TV Ad
CUST06109,Ira Kunda,Male,62,Ghaziabad,2023-05-30,Email Campaign
CUST06110,Damyanti Pradhan,Male,57,Kolkata,2022-05-26,Newspaper Ad
CUST06111,Rohan Hari,Female,42,Kanpur,2020-08-23,Email Campaign
CUST06112,Upkaar Dugal,Male,33,Ghaziabad,2024-01-11,Email Campaign
CUST06113,Raagini Baral,Female,40,Nashik,2020-12-26,Email Campaign
CUST06114,Harini Singhal,Female,42,Thane,2022-06-03,Newspaper Ad
CUST06115,Amrita Sen,Female,18,Pune,2023-06-17,Facebook
CUST06116,Vivaan Bhasin,Male,61,Delhi,2024-12-05,Instagram
CUST06117,Sarthak Master,Male,30,Hyderabad,2022-08-31,Email Campaign
CUST06118,Manbir Pandya,Female,61,Mumbai,2024-12-12,Email Campaign
CUST06119,Janya Lata,Male,31,Delhi,2024-10-26,Facebook
CUST06120,Warda Narayan,Male,21,Kolkata,2020-11-15,Newspaper Ad
CUST06121,Janaki Kota,Male,22,Nagpur,2024-10-22,Email Campaign
CUST06122,Janani Chakrabarti,Male,30,Indore,2024-02-25,Google Ads
CUST06123,Sarthak Setty,Female,39,Nagpur,2023-11-22,Google Ads
CUST06124,Janani Saha,Female,47,Thane,2024-02-25,Friend Referral
CUST06125,Nihal Khanna,Female,30,Pimpri-Chinchwad,2024-05-29,Friend Referral
CUST06126,Lajita Seshadri,Female,19,Nashik,2020-06-09,Email Campaign
CUST06127,Ekanta Muni,Male,58,Delhi,2020-05-07,Instagram
CUST06128,Brinda Yogi,Male,23,Ghaziabad,2022-01-01,Facebook
CUST06129,Andrew Nadig,Female,56,Delhi,2023-06-19,Direct Visit
CUST06130,Anika Pillai,Female,52,Visakhapatnam,2021-11-22,Instagram
CUST06131,Charita Bakshi,Female,59,Jaipur,2021-05-23,Newspaper Ad
CUST06132,Brijesh Karpe,Female,62,Pune,2023-04-04,Friend Referral
CUST06133,Amaira Ramanathan,Male,56,Delhi,2023-12-08,Newspaper Ad
CUST06134,Yatan Majumdar,Female,56,Chennai,2024-10-23,Instagram
CUST06135,Dhriti Tank,Female,34,Lucknow,2022-10-08,Friend Referral
CUST06136,Finn Pai,Female,34,Kanpur,2021-11-21,Friend Referral
CUST06137,Krishna Anand,Female,43,Bengaluru,2024-07-23,Newspaper Ad
CUST06138,Ranbir Balasubramanian,Male,62,Agra,2021-11-30,Email Campaign
CUST06139,Elijah Dalal,Male,43,Pune,2021-02-12,Instagram
CUST06140,Triveni Butala,Female,23,Visakhapatnam,2024-03-01,Google Ads
CUST06141,Zayyan Butala,Female,32,Kolkata,2023-09-07,Instagram
CUST06142,Aahana Som,Male,63,Bhopal,2023-09-12,TV Ad
CUST06143,Jalsa Aggarwal,Female,28,Ahmedabad,2024-06-14,TV Ad
CUST06144,Harini Raval,Female,40,Nashik,2024-04-30,Instagram
CUST06145,Hritik D’Alia,Female,33,Ahmedabad,2024-01-04,Instagram
CUST06146,Yochana Bobal,Female,35,Patna,2023-11-01,Email Campaign
CUST06147,Omkaar Lad,Male,58,Jaipur,2022-12-31,Instagram
CUST06148,Simon Jha,Female,47,Ludhiana,2020-11-09,TV Ad
CUST06149,Vedika Varma,Male,23,Delhi,2022-08-20,Facebook
CUST06150,Mohammed Iyer,Female,27,Nashik,2024-07-29,Facebook
CUST06151,Rehaan Chandran,Male,43,Lucknow,2020-01-11,Friend Referral
CUST06152,Gautam Chadha,Female,25,Kanpur,2023-07-02,Direct Visit
CUST06153,Chakrika Wadhwa,Male,49,Thane,2024-01-01,Friend Referral
CUST06154,Radha Andra,Female,45,Indore,2024-01-24,Friend Referral
CUST06155,Anmol Ganguly,Male,42,Visakhapatnam,2021-01-19,TV Ad
CUST06156,Ijaya Garg,Female,54,Hyderabad,2024-10-22,TV Ad
CUST06157,Zansi Naidu,Male,55,Jaipur,2022-07-21,Instagram
CUST06158,Shravya Oza,Female,55,Patna,2021-01-31,Facebook
CUST06159,Eta Uppal,Female,61,Vadodara,2021-07-27,Email Campaign
CUST06160,Rehaan Dar,Male,54,Pimpri-Chinchwad,2024-01-09,Google Ads
CUST06161,Rehaan Sem,Female,51,Jaipur,2022-02-11,Email Campaign
CUST06162,Meghana Palla,Female,31,Visakhapatnam,2024-01-05,Direct Visit
CUST06163,Raghav Hegde,Male,28,Patna,2024-07-29,Facebook
CUST06164,Eesha Thaman,Female,25,Agra,2024-03-19,Direct Visit
CUST06165,Kabir Mohanty,Female,29,Nagpur,2024-12-08,Direct Visit
CUST06166,Janaki Vala,Male,56,Agra,2021-12-27,Instagram
CUST06167,Nitesh Bawa,Female,26,Bengaluru,2022-06-04,Direct Visit
CUST06168,Lakshit Lala,Female,24,Lucknow,2022-11-27,Friend Referral
CUST06169,Praneel Kade,Female,38,Visakhapatnam,2021-09-01,Email Campaign
CUST06170,Vasana Sama,Male,43,Agra,2022-12-15,Friend Referral
CUST06171,Edhitha Mistry,Female,56,Agra,2021-09-28,Google Ads
CUST06172,Sai Agate,Female,40,Chennai,2020-07-10,Instagram
CUST06173,Jagvi Pai,Female,60,Lucknow,2022-08-21,Newspaper Ad
CUST06174,Ayaan Setty,Female,26,Pune,2023-08-22,Google Ads
CUST06175,Nitara Basak,Male,20,Ghaziabad,2021-10-01,Facebook
CUST06176,Michael Ahuja,Female,32,Bhopal,2020-01-23,Google Ads
CUST06177,Ubika Tiwari,Male,41,Ahmedabad,2023-10-02,TV Ad
CUST06178,Logan Pradhan,Male,47,Delhi,2022-10-05,Google Ads
CUST06179,Gagan Mitra,Male,36,Nashik,2023-12-29,Email Campaign
CUST06180,Ryan Madan,Male,18,Jaipur,2021-11-22,Newspaper Ad
CUST06181,Pranav Kadakia,Male,64,Pimpri-Chinchwad,2021-04-18,Direct Visit
CUST06182,Lavanya Virk,Female,18,Kanpur,2024-05-05,Google Ads
CUST06183,Liam Shanker,Male,40,Patna,2022-04-30,Newspaper Ad
CUST06184,Bishakha Toor,Female,39,Ghaziabad,2023-01-25,Facebook
CUST06185,Quincy Keer,Female,30,Mumbai,2022-05-09,Friend Referral
CUST06186,Vyanjana Khare,Female,49,Thane,2021-01-07,Email Campaign
CUST06187,Aahana Nadig,Male,44,Pimpri-Chinchwad,2023-05-13,Direct Visit
CUST06188,Robert Divan,Female,18,Kolkata,2021-05-17,Email Campaign
CUST06189,Harish Sura,Female,34,Delhi,2022-04-29,Direct Visit
CUST06190,Januja Rege,Male,28,Hyderabad,2023-10-17,Email Campaign
CUST06191,Faqid Lall,Female,24,Pimpri-Chinchwad,2022-01-21,Direct Visit
CUST06192,Yachana Dara,Female,20,Pune,2021-06-09,Friend Referral
CUST06193,Ijaya Agate,Male,45,Nashik,2024-06-05,Direct Visit
CUST06194,Aarnav Deol,Male,45,Mumbai,2024-01-30,Direct Visit
CUST06195,Quincy Dey,Male,52,Pune,2022-01-20,Direct Visit
CUST06196,Amara Boase,Male,43,Ghaziabad,2024-12-20,Direct Visit
CUST06197,Aashi Tailor,Male,32,Kanpur,2021-07-12,TV Ad
CUST06198,Abhiram Bhatnagar,Male,20,Kolkata,2023-10-18,Friend Referral
CUST06199,Dominic Ramesh,Female,37,Vadodara,2024-11-29,TV Ad
CUST06200,Advaith Gandhi,Female,33,Delhi,2021-06-26,Direct Visit
CUST06201,Panini Iyengar,Female,28,Mumbai,2023-04-14,Newspaper Ad
CUST06202,Urmi Bhasin,Male,56,Mumbai,2020-10-23,Google Ads
CUST06203,Yoshita Sura,Male,63,Kanpur,2024-05-30,Newspaper Ad
CUST06204,Harish Vohra,Male,45,Ludhiana,2024-07-15,Facebook
CUST06205,Baghyawati Lalla,Female,25,Patna,2020-05-03,Google Ads
CUST06206,Fariq Garg,Male,42,Hyderabad,2024-07-27,Google Ads
CUST06207,Pooja Taneja,Male,45,Lucknow,2020-08-24,Direct Visit
CUST06208,Udarsh Karpe,Female,30,Agra,2020-06-27,Friend Referral
CUST06209,Kashvi Mitter,Female,24,Ahmedabad,2021-03-24,Facebook
CUST06210,Lila Pandey,Male,40,Kanpur,2020-05-18,Direct Visit
CUST06211,Triveni Kuruvilla,Female,55,Mumbai,2022-06-30,Facebook
CUST06212,Ishanvi Balasubramanian,Male,63,Patna,2022-07-20,TV Ad
CUST06213,Mahika Sekhon,Male,18,Pune,2021-02-26,Facebook
CUST06214,Gabriel Nadkarni,Female,51,Ludhiana,2023-07-18,Newspaper Ad
CUST06215,Champak Varghese,Female,42,Mumbai,2022-03-27,Friend Referral
CUST06216,Umang Mandal,Male,62,Bengaluru,2023-06-12,TV Ad
CUST06217,Owen Chaudhary,Female,39,Ludhiana,2024-06-29,Friend Referral
CUST06218,Nachiket Dua,Female,54,Vadodara,2024-01-17,Instagram
CUST06219,Laban Doctor,Male,34,Thane,2023-06-22,Newspaper Ad
CUST06220,Vasudha Bedi,Female,20,Thane,2022-04-02,Facebook
CUST06221,Kritika Chopra,Male,54,Bhopal,2020-01-11,Newspaper Ad
CUST06222,Charvi Virk,Female,42,Pimpri-Chinchwad,2023-09-26,Instagram
CUST06223,Ladli Savant,Female,61,Mumbai,2024-10-24,Instagram
CUST06224,Jagat Bhagat,Female,22,Indore,2021-04-21,Direct Visit
CUST06225,Neha Shah,Female,60,Thane,2020-11-17,Facebook
CUST06226,Anjali Basu,Male,50,Nashik,2022-11-30,Facebook
CUST06227,Ucchal Hegde,Female,25,Ghaziabad,2024-05-05,TV Ad
CUST06228,Aashi Badami,Male,53,Thane,2020-05-11,Direct Visit
CUST06229,Hema Vora,Male,61,Ahmedabad,2021-02-11,Instagram
CUST06230,George Rao,Female,45,Ghaziabad,2020-07-13,Google Ads
CUST06231,Rudra Halder,Female,34,Thane,2020-09-18,Google Ads
CUST06232,Mahika Magar,Female,23,Lucknow,2024-02-19,Friend Referral
CUST06233,Leela Jha,Male,51,Delhi,2024-07-14,Newspaper Ad
CUST06234,Faris Desai,Male,27,Bhopal,2024-10-18,Email Campaign
CUST06235,Onveer Purohit,Female,38,Indore,2021-07-24,Friend Referral
CUST06236,Zinal Rao,Female,45,Patna,2021-05-27,Friend Referral
CUST06237,Rudra Pau,Male,59,Jaipur,2024-12-01,Email Campaign
CUST06238,Nandini Balasubramanian,Male,65,Ludhiana,2020-06-12,TV Ad
CUST06239,Shivani Mann,Female,57,Bhopal,2024-01-03,Facebook
CUST06240,Gabriel Lala,Male,54,Mumbai,2024-04-10,Google Ads
CUST06241,Utkarsh Gala,Male,58,Ahmedabad,2024-08-01,Direct Visit
CUST06242,Hiral Jaggi,Male,46,Jaipur,2024-07-13,TV Ad
CUST06243,Advaith Kapoor,Male,27,Lucknow,2021-07-06,Newspaper Ad
CUST06244,Oviya Biswas,Female,63,Agra,2021-12-08,Email Campaign
CUST06245,Aarna Raja,Female,58,Lucknow,2024-01-26,Email Campaign
CUST06246,Eshana Sura,Male,37,Agra,2021-08-30,Direct Visit
CUST06247,Arin Memon,Male,20,Nashik,2020-08-02,Direct Visit
CUST06248,Kashish Warrior,Male,22,Pimpri-Chinchwad,2023-08-30,TV Ad
CUST06249,Vasatika Vasa,Male,63,Patna,2021-11-30,Instagram
